====================================================================================================
BREAKTHROUGH TOURNAMENT - MOVE GENERATION LOG
Started: 2026-02-07 16:32:37
====================================================================================================

[Game   2] [Move  28] Player: Player2 (MCVS) | Sims:     9 | Time:  1.623s | Move: (6, 0, 5, 0)
[Game   2] [Move  29] Player: Player1 (UCT ) | Sims:   187 | Time:  1.504s | Move: (2, 2, 3, 2)
[Game   2] [Move  30] Player: Player2 (MCVS) | Sims:     5 | Time:  1.526s | Move: (6, 7, 5, 7)
[Game   2] [Move  31] Player: Player1 (UCT ) | Sims:   136 | Time:  1.509s | Move: (1, 2, 2, 2)
[Game   2] [Move  32] Player: Player2 (MCVS) | Sims:     5 | Time:  1.559s | Move: (7, 7, 6, 7)
[Game   2] [Move  33] Player: Player1 (UCT ) | Sims:   130 | Time:  1.526s | Move: (3, 5, 4, 5)
[Game   2] [Move  34] Player: Player2 (MCVS) | Sims:     6 | Time:  1.543s | Move: (5, 0, 4, 0)
[Game   2] [Move  35] Player: Player1 (UCT ) | Sims:   118 | Time:  1.502s | Move: (2, 7, 3, 7)
[Game   2] [Move  36] Player: Player2 (MCVS) | Sims:     6 | Time:  1.774s | Move: (6, 4, 5, 4)
[Game   2] [Move  37] Player: Player1 (UCT ) | Sims:   143 | Time:  1.509s | Move: (3, 6, 4, 6)
[Game   2] [Move  38] Player: Player2 (MCVS) | Sims:     6 | Time:  1.795s | Move: (7, 4, 6, 4)
[Game   2] [Move  39] Player: Player1 (UCT ) | Sims:   117 | Time:  1.525s | Move: (4, 5, 5, 4)
[Game   2] [Move  40] Player: Player2 (MCVS) | Sims:     8 | Time:  1.526s | Move: (6, 5, 5, 5)
[Game   2] [Move  41] Player: Player1 (UCT ) | Sims:   240 | Time:  1.501s | Move: (2, 3, 3, 3)
[Game   2] [Move  42] Player: Player2 (MCVS) | Sims:     8 | Time:  1.753s | Move: (7, 5, 6, 5)
[Game   2] [Move  43] Player: Player1 (UCT ) | Sims:   152 | Time:  1.525s | Move: (1, 3, 2, 3)
[Game   2] [Move  44] Player: Player2 (MCVS) | Sims:     4 | Time:  1.561s | Move: (4, 1, 3, 1)
[Game   2] [Move  45] Player: Player1 (UCT ) | Sims:   154 | Time:  1.508s | Move: (0, 6, 1, 6)
[Game   2] [Move  46] Player: Player2 (MCVS) | Sims:    11 | Time:  1.575s | Move: (5, 5, 4, 5)
[Game   2] [Move  47] Player: Player1 (UCT ) | Sims:   224 | Time:  1.505s | Move: (5, 4, 6, 5)
[Game   2] [Move  48] Player: Player2 (MCVS) | Sims:    10 | Time:  1.567s | Move: (4, 5, 3, 5)
[Game   2] [Move  49] Player: Player1 (UCT ) | Sims:   190 | Time:  1.500s | Move: (6, 5, 7, 5)

----------------------------------------------------------------------------------------------------
GAME 2 SUMMARY - Winner: UCT
Total moves: 49

MCVS Statistics:
  Total simulations: 196
  Avg sims/move: 8.2
  Total time: 38.30s
  Avg time/move: 1.596s

UCT Statistics:
  Total simulations: 3,839
  Avg sims/move: 153.6
  Total time: 37.78s
  Avg time/move: 1.511s
----------------------------------------------------------------------------------------------------

[Game   3] [Move   1] Player: Player1 (MCVS) | Sims:    10 | Time:  1.570s | Move: (1, 5, 2, 5)
[Game   3] [Move   2] Player: Player2 (UCT ) | Sims:   109 | Time:  1.507s | Move: (6, 2, 5, 2)
[Game   3] [Move   3] Player: Player1 (MCVS) | Sims:    10 | Time:  1.540s | Move: (1, 6, 2, 6)
[Game   3] [Move   4] Player: Player2 (UCT ) | Sims:   175 | Time:  1.507s | Move: (6, 0, 5, 0)
[Game   3] [Move   5] Player: Player1 (MCVS) | Sims:    10 | Time:  1.506s | Move: (0, 5, 1, 5)
[Game   3] [Move   6] Player: Player2 (UCT ) | Sims:   146 | Time:  1.510s | Move: (5, 2, 4, 2)
[Game   3] [Move   7] Player: Player1 (MCVS) | Sims:    10 | Time:  1.538s | Move: (2, 5, 3, 5)
[Game   3] [Move   8] Player: Player2 (UCT ) | Sims:   144 | Time:  1.514s | Move: (7, 0, 6, 0)
[Game   3] [Move   9] Player: Player1 (MCVS) | Sims:    11 | Time:  1.606s | Move: (0, 6, 1, 6)
[Game   3] [Move  10] Player: Player2 (UCT ) | Sims:   124 | Time:  1.504s | Move: (6, 5, 5, 5)
[Game   3] [Move  11] Player: Player1 (MCVS) | Sims:     8 | Time:  1.705s | Move: (1, 4, 2, 4)
[Game   3] [Move  12] Player: Player2 (UCT ) | Sims:    99 | Time:  1.514s | Move: (7, 5, 6, 5)
[Game   3] [Move  13] Player: Player1 (MCVS) | Sims:    10 | Time:  1.518s | Move: (1, 5, 2, 5)
[Game   3] [Move  14] Player: Player2 (UCT ) | Sims:   153 | Time:  1.502s | Move: (7, 2, 6, 2)
[Game   3] [Move  15] Player: Player1 (MCVS) | Sims:    12 | Time:  1.641s | Move: (0, 4, 1, 4)
[Game   3] [Move  16] Player: Player2 (UCT ) | Sims:   173 | Time:  1.502s | Move: (4, 2, 3, 2)
[Game   3] [Move  17] Player: Player1 (MCVS) | Sims:     9 | Time:  1.584s | Move: (2, 6, 3, 6)
